,t0,p_atm,phi,adiabatic_flame_temperature
11773,850.0,34.166666666666664,1.9375,2132.4385151263605
11774,850.0,34.166666666666664,2.0,2092.5992110301245
11775,850.0,35.625,0.5,1979.0224522211518
11776,850.0,35.625,0.5625,2096.66191207107
11777,850.0,35.625,0.625,2208.8898944181037
11778,850.0,35.625,0.6875,2314.9605487305007
11779,850.0,35.625,0.75,2413.7091951090483
11780,850.0,35.625,0.8125,2503.4550294845208
11781,850.0,35.625,0.875,2581.8528302675163
11782,850.0,35.625,0.9375,2645.5257058747115
11783,850.0,35.625,1.0,2689.2597658062573
11784,850.0,35.625,1.0625,2705.8966513848573
11785,850.0,35.625,1.125,2692.6111258827964
11786,850.0,35.625,1.1875,2658.7481052652124
11787,850.0,35.625,1.25,2615.9424435869187
11788,850.0,35.625,1.3125,2570.1235059017877
11789,850.0,35.625,1.375,2523.598838573203
11790,850.0,35.625,1.4375,2477.273662665151
11791,850.0,35.625,1.5,2431.522061842018
11792,850.0,35.625,1.5625,2386.497663239058
11793,850.0,35.625,1.625,2342.254602214552
11794,850.0,35.625,1.6875,2298.8002007016025
11795,850.0,35.625,1.75,2256.119910460201
11796,850.0,35.625,1.8125,2214.1896482869784
11797,850.0,35.625,1.875,2172.981943468828
11798,850.0,35.625,1.9375,2132.4689250009533
11799,850.0,35.625,2.0,2092.6236778192197
11800,850.0,37.08333333333333,0.5,1979.0563824393653
11801,850.0,37.08333333333333,0.5625,2096.730521777785
11802,850.0,37.08333333333333,0.625,2209.019952068853
11803,850.0,37.08333333333333,0.6875,2315.19312692592
11804,850.0,37.08333333333333,0.75,2414.1014820138657
11805,850.0,37.08333333333333,0.8125,2504.076067813586
11806,850.0,37.08333333333333,0.875,2582.7671733244406
11807,850.0,37.08333333333333,0.9375,2646.755515120941
11808,850.0,37.08333333333333,1.0,2690.7070634418856
11809,850.0,37.08333333333333,1.0625,2707.2545660154037
11810,850.0,37.08333333333333,1.125,2693.5723953670413
11811,850.0,37.08333333333333,1.1875,2659.349991159867
11812,850.0,37.08333333333333,1.25,2616.336216823833
11813,850.0,37.08333333333333,1.3125,2570.4011712717643
11814,850.0,37.08333333333333,1.375,2523.805948372227
11815,850.0,37.08333333333333,1.4375,2477.433827471441
11816,850.0,37.08333333333333,1.5,2431.6487236391627
11817,850.0,37.08333333333333,1.5625,2386.599192488275
11818,850.0,37.08333333333333,1.625,2342.336616428415
11819,850.0,37.08333333333333,1.6875,2298.86670380508
11820,850.0,37.08333333333333,1.75,2256.173896651694
11821,850.0,37.08333333333333,1.8125,2214.2334392388043
11822,850.0,37.08333333333333,1.875,2173.0173909699215
11823,850.0,37.08333333333333,1.9375,2132.4975366729313
11824,850.0,37.08333333333333,2.0,2092.646700859857
11825,850.0,38.541666666666664,0.5,1979.0885945556713
11826,850.0,38.541666666666664,0.5625,2096.7956144900872
11827,850.0,38.541666666666664,0.625,2209.1432895871567
11828,850.0,38.541666666666664,0.6875,2315.413687279954
11829,850.0,38.541666666666664,0.75,2414.4737303015404
11830,850.0,38.541666666666664,0.8125,2504.6661956046446
11831,850.0,38.541666666666664,0.875,2583.637851063678
11832,850.0,38.541666666666664,0.9375,2647.9295543110343
11833,850.0,38.541666666666664,1.0,2692.0910207920087
11834,850.0,38.541666666666664,1.0625,2708.549899357905
11835,850.0,38.541666666666664,1.125,2694.4832780947795
11836,850.0,38.541666666666664,1.1875,2659.918032157345
11837,850.0,38.541666666666664,1.25,2616.7075624361532
11838,850.0,38.541666666666664,1.3125,2570.6630692404738
11839,850.0,38.541666666666664,1.375,2524.001338647782
11840,850.0,38.541666666666664,1.4375,2477.584942735575
11841,850.0,38.541666666666664,1.5,2431.7682282166425
11842,850.0,38.541666666666664,1.5625,2386.6949791063294
11843,850.0,38.541666666666664,1.625,2342.413985515396
11844,850.0,38.541666666666664,1.6875,2298.9294351869244
11845,850.0,38.541666666666664,1.75,2256.2248166326167
11846,850.0,38.541666666666664,1.8125,2214.2747403574654
11847,850.0,38.541666666666664,1.875,2173.050821890978
11848,850.0,38.541666666666664,1.9375,2132.524521350806
11849,850.0,38.541666666666664,2.0,2092.6684178919772
11850,850.0,40.0,0.5,1979.1192362150402
11851,850.0,40.0,0.5625,2096.857494390721
11852,850.0,40.0,0.625,2209.2604898736645
11853,850.0,40.0,0.6875,2315.6232691367895
11854,850.0,40.0,0.75,2414.827654416994
11855,850.0,40.0,0.8125,2505.2280066663407
11856,850.0,40.0,0.875,2584.468432411188
11857,850.0,40.0,0.9375,2649.0522612174855
11858,850.0,40.0,1.0,2693.41660549316
11859,850.0,40.0,1.0625,2709.7876283172614
11860,850.0,40.0,1.125,2695.3480362774944
11861,850.0,40.0,1.1875,2660.4552564587325
11862,850.0,40.0,1.25,2617.0585223469116
11863,850.0,40.0,1.3125,2570.9106372755987
11864,850.0,40.0,1.375,2524.18607636522
11865,850.0,40.0,1.4375,2477.7278314247496
11866,850.0,40.0,1.5,2431.8812268428883
11867,850.0,40.0,1.5625,2386.785546044986
11868,850.0,40.0,1.625,2342.487132927445
11869,850.0,40.0,1.6875,2298.988738752142
11870,850.0,40.0,1.75,2256.272950562535
11871,850.0,40.0,1.8125,2214.3137794056206
11872,850.0,40.0,1.875,2173.082420930072
11873,850.0,40.0,1.9375,2132.550028268812
11874,850.0,40.0,2.0,2092.688948966125
11875,875.0,5.0,0.5,1998.153478495256
11876,875.0,5.0,0.5625,2112.61173986314
11877,875.0,5.0,0.625,2219.4894757011543
11878,875.0,5.0,0.6875,2317.191586009437
11879,875.0,5.0,0.75,2404.0227491366472
11880,875.0,5.0,0.8125,2478.5804011448668
11881,875.0,5.0,0.875,2539.9804977228564
11882,875.0,5.0,0.9375,2587.715772706831
11883,875.0,5.0,1.0,2621.240666762372
11884,875.0,5.0,1.0625,2639.6159180559293
11885,875.0,5.0,1.125,2641.7607272596533
11886,875.0,5.0,1.1875,2627.8618996755076
11887,875.0,5.0,1.25,2600.862927611075
11888,875.0,5.0,1.3125,2565.440079559999
11889,875.0,5.0,1.375,2525.583069819184
11890,875.0,5.0,1.4375,2483.727784996997
11891,875.0,5.0,1.5,2441.157816331795
11892,875.0,5.0,1.5625,2398.52107772011
11893,875.0,5.0,1.625,2356.1433864800592
11894,875.0,5.0,1.6875,2314.188443172636
11895,875.0,5.0,1.75,2272.7370185656764
11896,875.0,5.0,1.8125,2231.826720905793
11897,875.0,5.0,1.875,2191.472434713286
11898,875.0,5.0,1.9375,2151.6770140743433
11899,875.0,5.0,2.0,2112.4369304311945
11900,875.0,6.458333333333333,0.5,1998.6083805452765
11901,875.0,6.458333333333333,0.5625,2113.543167869944
11902,875.0,6.458333333333333,0.625,2221.2417127495733
11903,875.0,6.458333333333333,0.6875,2320.20881247994
11904,875.0,6.458333333333333,0.75,2408.756181080296
11905,875.0,6.458333333333333,0.8125,2485.341144912175
11906,875.0,6.458333333333333,0.875,2548.809230905956
11907,875.0,6.458333333333333,0.9375,2598.3151969390524
11908,875.0,6.458333333333333,1.0,2632.944944143881
11909,875.0,6.458333333333333,1.0625,2651.378453620592
11910,875.0,6.458333333333333,1.125,2652.3110452238157
11911,875.0,6.458333333333333,1.1875,2636.2771659982664
11912,875.0,6.458333333333333,1.25,2607.0931281584667
11913,875.0,6.458333333333333,1.3125,2570.003516114729
11914,875.0,6.458333333333333,1.375,2529.0129585823697
11915,875.0,6.458333333333333,1.4375,2486.3882552605364
11916,875.0,6.458333333333333,1.5,2443.2729507277418
11917,875.0,6.458333333333333,1.5625,2400.230084968699
11918,875.0,6.458333333333333,1.625,2357.5373182555822
11919,875.0,6.458333333333333,1.6875,2315.3306485841563
11920,875.0,6.458333333333333,1.75,2273.674180448403
11921,875.0,6.458333333333333,1.8125,2232.594901593377
11922,875.0,6.458333333333333,1.875,2192.1004942658433
11923,875.0,6.458333333333333,1.9375,2152.18862207291
11924,875.0,6.458333333333333,2.0,2112.8518055667905
11925,875.0,7.916666666666666,0.5,1998.9430802874815
11926,875.0,7.916666666666666,0.5625,2114.227186163185
11927,875.0,7.916666666666666,0.625,2222.530608441622
11928,875.0,7.916666666666666,0.6875,2322.44159653757
11929,875.0,7.916666666666666,0.75,2412.2945840270254
11930,875.0,7.916666666666666,0.8125,2490.459100452146
11931,875.0,7.916666666666666,0.875,2555.5782482797567
11932,875.0,7.916666666666666,0.9375,2606.5264802963316
11933,875.0,7.916666666666666,1.0,2642.059374545639
11934,875.0,7.916666666666666,1.0625,2660.5020258327586
11935,875.0,7.916666666666666,1.125,2660.3585738158636
11936,875.0,7.916666666666666,1.1875,2642.5380610256075
11937,875.0,7.916666666666666,1.25,2611.6363691862966
11938,875.0,7.916666666666666,1.3125,2573.2990578446042
11939,875.0,7.916666666666666,1.375,2531.481467373121
11940,875.0,7.916666666666666,1.4375,2488.300599527146
11941,875.0,7.916666666666666,1.5,2444.7919218658876
11942,875.0,7.916666666666666,1.5625,2401.4561392319556
11943,875.0,7.916666666666666,1.625,2358.536182275333
11944,875.0,7.916666666666666,1.6875,2316.148147177019
11945,875.0,7.916666666666666,1.75,2274.3441342581937
11946,875.0,7.916666666666666,1.8125,2233.143444134298
11947,875.0,7.916666666666666,1.875,2192.5485213744855
11948,875.0,7.916666666666666,1.9375,2152.5532443249867
11949,875.0,7.916666666666666,2.0,2113.1472479464687
11950,875.0,9.375,0.5,1999.204064887258
11951,875.0,9.375,0.5625,2114.75959713973
11952,875.0,9.375,0.625,2223.5346735728754
11953,875.0,9.375,0.6875,2324.1884191825725
11954,875.0,9.375,0.75,2415.084212330312
11955,875.0,9.375,0.8125,2494.5345974249226
11956,875.0,9.375,0.875,2561.0253539969362
11957,875.0,9.375,0.9375,2613.1927628591725
11958,875.0,9.375,1.0,2649.492263212208
11959,875.0,9.375,1.0625,2667.9148733628567
11960,875.0,9.375,1.125,2666.7989037400307
11961,875.0,9.375,1.1875,2647.443020118512
11962,875.0,9.375,1.25,2615.1407209524477
11963,875.0,9.375,1.3125,2575.823952996089
11964,875.0,9.375,1.375,2533.36883772059
11965,875.0,9.375,1.4375,2489.7617170424646
11966,875.0,9.375,1.5,2445.9518075737524
11967,875.0,9.375,1.5625,2402.391671475215
11968,875.0,9.375,1.625,2359.2977140252824
11969,875.0,9.375,1.6875,2316.770852485776
11970,875.0,9.375,1.75,2274.854005867719
11971,875.0,9.375,1.8125,2233.560571674322
11972,875.0,9.375,1.875,2192.8889579708407
11973,875.0,9.375,1.9375,2152.830118168876
11974,875.0,9.375,2.0,2113.3714588189578
11975,875.0,10.833333333333332,0.5,1999.415771405441
11976,875.0,10.833333333333332,0.5625,2115.190756125142
11977,875.0,10.833333333333332,0.625,2224.3481108248434
11978,875.0,10.833333333333332,0.6875,2325.6081214535366
11979,875.0,10.833333333333332,0.75,2417.365292915871
11980,875.0,10.833333333333332,0.8125,2497.8947065008188
11981,875.0,10.833333333333332,0.875,2565.5565576123327
11982,875.0,10.833333333333332,0.9375,2618.781108440987
11983,875.0,10.833333333333332,1.0,2655.748251034139
11984,875.0,10.833333333333332,1.0625,2674.132203241555
11985,875.0,10.833333333333332,1.125,2672.1259196964515
11986,875.0,10.833333333333332,1.1875,2651.4255154688403
11987,875.0,10.833333333333332,1.25,2617.9508125221532
11988,875.0,10.833333333333332,1.3125,2577.8388215016457
11989,875.0,10.833333333333332,1.375,2534.8730207940216
11990,875.0,10.833333333333332,1.4375,2490.9257267474886
11991,875.0,10.833333333333332,1.5,2446.875470777578
11992,875.0,10.833333333333332,1.5625,2403.1362631014063
11993,875.0,10.833333333333332,1.625,2359.903420787874
11994,875.0,10.833333333333332,1.6875,2317.2657965282565
11995,875.0,10.833333333333332,1.75,2275.2589901712786
11996,875.0,10.833333333333332,1.8125,2233.8916779589567
11997,875.0,10.833333333333332,1.875,2193.1590305486857
11998,875.0,10.833333333333332,1.9375,2153.0496515301957
11999,875.0,10.833333333333332,2.0,2113.549155510574
12000,875.0,12.291666666666666,0.5,1999.5924966084722
12001,875.0,12.291666666666666,0.5625,2115.550111276938
12002,875.0,12.291666666666666,0.625,2225.026165617238
12003,875.0,12.291666666666666,0.6875,2326.7944572419415
12004,875.0,12.291666666666666,0.75,2419.2809292566517
12005,875.0,12.291666666666666,0.8125,2500.7362202944514
12006,875.0,12.291666666666666,0.875,2569.4182531730767
12007,875.0,12.291666666666666,0.9375,2623.57661683066
12008,875.0,12.291666666666666,1.0,2661.136167901588
12009,875.0,12.291666666666666,1.0625,2679.4690131113953
12010,875.0,12.291666666666666,1.125,2676.6397616937024
12011,875.0,12.291666666666666,1.1875,2654.7452037893004
12012,875.0,12.291666666666666,1.25,2620.269480000897
12013,875.0,12.291666666666666,1.3125,2579.4953511608564
12014,875.0,12.291666666666666,1.375,2536.1086796012105
12015,875.0,12.291666666666666,1.4375,2491.8817294342857
12016,875.0,12.291666666666666,1.5,2447.6338604817142
12017,875.0,12.291666666666666,1.5625,2403.7473579480957
12018,875.0,12.291666666666666,1.625,2360.4002692578997
12019,875.0,12.291666666666666,1.6875,2317.671560647984
12020,875.0,12.291666666666666,1.75,2275.590820290878
12021,875.0,12.291666666666666,1.8125,2234.1628342543404
12022,875.0,12.291666666666666,1.875,2193.3800994706953
12023,875.0,12.291666666666666,1.9375,2153.229276396303
12024,875.0,12.291666666666666,2.0,2113.6944974919547
12025,875.0,13.75,0.5,1999.743263697362
12026,875.0,13.75,0.5625,2115.856238043615
12027,875.0,13.75,0.625,2225.6037580438224
12028,875.0,13.75,0.6875,2327.8069923719754
12029,875.0,13.75,0.75,2420.922737751484
12030,875.0,13.75,0.8125,2503.1862093163622
12031,875.0,13.75,0.875,2572.770746549105
12032,875.0,13.75,0.9375,2627.7657445755763
12033,875.0,13.75,1.0,2665.85845673698
12034,875.0,13.75,1.0625,2684.1315980316854
12035,875.0,13.75,1.125,2680.535871232203
12036,875.0,13.75,1.1875,2657.568909510243
12037,875.0,13.75,1.25,2622.225074166833
12038,875.0,13.75,1.3125,2580.8886791930445
12039,875.0,13.75,1.375,2537.14747678772
12040,875.0,13.75,1.4375,2492.685335692354
12041,875.0,13.75,1.5,2448.2712209237434
12042,875.0,13.75,1.5625,2404.2607489236257
12043,875.0,13.75,1.625,2360.817497520892
12044,875.0,13.75,1.6875,2318.0121419336574
12045,875.0,13.75,1.75,2275.8692165056677
12046,875.0,13.75,1.8125,2234.390228813601
12047,875.0,13.75,1.875,2193.5654177726083
12048,875.0,13.75,1.9375,2153.3798012409197
12049,875.0,13.75,2.0,2113.8162586406065
12050,875.0,15.208333333333332,0.5,1999.8740999966578
12051,875.0,15.208333333333332,0.5625,2116.1215365977196
12052,875.0,15.208333333333332,0.625,2226.1042357991237
12053,875.0,15.208333333333332,0.6875,2328.6857207236667
12054,875.0,15.208333333333332,0.75,2422.352632844095
12055,875.0,15.208333333333332,0.8125,2505.331191014419
12056,875.0,15.208333333333332,0.875,2575.7239221949076
12057,875.0,15.208333333333332,0.9375,2631.4769093938635
12058,875.0,15.208333333333332,1.0,2670.054840589512
12059,875.0,15.208333333333332,1.0625,2688.262212765322
12060,875.0,15.208333333333332,1.125,2683.9482798055537
12061,875.0,15.208333333333332,1.1875,2660.009607430165
12062,875.0,15.208333333333332,1.25,2623.9033652110193
12063,875.0,15.208333333333332,1.3125,2582.081924895207
12064,875.0,15.208333333333332,1.375,2538.036829948511
12065,875.0,15.208333333333332,1.4375,2493.3733053612527
12066,875.0,15.208333333333332,1.5,2448.81677980224
12067,875.0,15.208333333333332,1.5625,2404.700065224967
12068,875.0,15.208333333333332,1.625,2361.1743939089283
12069,875.0,15.208333333333332,1.6875,2318.303359221043
12070,875.0,15.208333333333332,1.75,2276.1071690678427
12071,875.0,15.208333333333332,1.8125,2234.584517831277
12072,875.0,15.208333333333332,1.875,2193.723704007996
12073,875.0,15.208333333333332,1.9375,2153.5083324325324
12074,875.0,15.208333333333332,2.0,2113.920204672183
12075,875.0,16.666666666666664,0.5,1999.9892132974148
12076,875.0,16.666666666666664,0.5625,2116.354657912383
12077,875.0,16.666666666666664,0.625,2226.5439071033247
12078,875.0,16.666666666666664,0.6875,2329.458676429847
12079,875.0,16.666666666666664,0.75,2423.6142569685467
12080,875.0,16.666666666666664,0.8125,2507.2325553138517
12081,875.0,16.666666666666664,0.875,2578.3562312367776
12082,875.0,16.666666666666664,0.9375,2634.802194091335
12083,875.0,16.666666666666664,1.0,2673.825703253461
12084,875.0,16.666666666666664,1.0625,2691.9629703020096
12085,875.0,16.666666666666664,1.125,2686.972690773191
12086,875.0,16.666666666666664,1.1875,2662.14701470286
12087,875.0,16.666666666666664,1.25,2625.364166230312
12088,875.0,16.666666666666664,1.3125,2583.1188445605144
12089,875.0,16.666666666666664,1.375,2538.8095430811313
12090,875.0,16.666666666666664,1.4375,2493.9710498009813
12091,875.0,16.666666666666664,1.5,2449.290731505222
12092,875.0,16.666666666666664,1.5625,2405.081624163703
12093,875.0,16.666666666666664,1.625,2361.4842700681584
12094,875.0,16.666666666666664,1.6875,2318.556122865622
12095,875.0,16.666666666666664,1.75,2276.313631742634
12096,875.0,16.666666666666664,1.8125,2234.753042180704
12097,875.0,16.666666666666664,1.875,2193.860961053976
12098,875.0,16.666666666666664,1.9375,2153.6197604956023
12099,875.0,16.666666666666664,2.0,2114.01030185594
12100,875.0,18.125,0.5,2000.0916468206738
12101,875.0,18.125,0.5625,2116.5618543603737
12102,875.0,18.125,0.625,2226.934569665102
12103,875.0,18.125,0.6875,2330.1462009344664
12104,875.0,18.125,0.75,2424.7394330503403
12105,875.0,18.125,0.8125,2508.9353321934313
12106,875.0,18.125,0.875,2580.725540088142
12107,875.0,18.125,0.9375,2637.8097976558292
12108,875.0,18.125,1.0,2677.2455263690103
12109,875.0,18.125,1.0625,2695.3095711483384
12110,875.0,18.125,1.125,2689.6796891466884
12111,875.0,18.125,1.1875,2664.039270210898
12112,875.0,18.125,1.25,2626.6506451545456
12113,875.0,18.125,1.3125,2584.0308609647827
12114,875.0,18.125,1.375,2539.489134550502
12115,875.0,18.125,1.4375,2494.4967775783234
12116,875.0,18.125,1.5,2449.7075405851133
12117,875.0,18.125,1.5625,2405.417107920933
12118,875.0,18.125,1.625,2361.7566513740726
12119,875.0,18.125,1.6875,2318.7782357431597
12120,875.0,18.125,1.75,2276.4950047693173
12121,875.0,18.125,1.8125,2234.9010465183255
12122,875.0,18.125,1.875,2193.9814756836377
12123,875.0,18.125,1.9375,2153.717576417088
12124,875.0,18.125,2.0,2114.0893803789836
12125,875.0,19.583333333333332,0.5,2000.1836662104606
12126,875.0,19.583333333333332,0.5625,2116.7477775441716
12127,875.0,19.583333333333332,0.625,2227.285007237646
12128,875.0,19.583333333333332,0.6875,2330.763478327667
12129,875.0,19.583333333333332,0.75,2425.752019228207
12130,875.0,19.583333333333332,0.8125,2510.4734629562045
12131,875.0,19.583333333333332,0.875,2582.8756917539913
12132,875.0,19.583333333333332,0.9375,2640.5515865402135
12133,875.0,19.583333333333332,1.0,2680.3710513321585
12134,875.0,19.583333333333332,1.0625,2698.3596372307297
12135,875.0,19.583333333333332,1.125,2692.122736660141
12136,875.0,19.583333333333332,1.1875,2665.7299435835403
12137,875.0,19.583333333333332,1.25,2627.794850018131
12138,875.0,19.583333333333332,1.3125,2584.8412040067005
12139,875.0,19.583333333333332,1.375,2540.0929683660793
